X,Y,Type,Fire,Time
12,8, TerrainType.Field, False,4
12,9, TerrainType.Field, False,4
12,10, TerrainType.Field, False,4
12,11, TerrainType.Field, False,4
12,12, TerrainType.Field, False,4
12,13, TerrainType.Field, False,4
12,14, TerrainType.Field, False,4
12,15, TerrainType.Field, False,4
12,16, TerrainType.Field, False,4
12,17, TerrainType.Field, False,4
12,18, TerrainType.Field, False,4
12,19, TerrainType.Field, False,4
12,20, TerrainType.Field, False,4
12,21, TerrainType.Field, False,4
12,22, TerrainType.Field, False,4
12,23, TerrainType.Field, False,4
12,24, TerrainType.Field, False,4
12,25, TerrainType.Field, False,4
12,26, TerrainType.Field, False,4
12,27, TerrainType.Field, False,4
12,28, TerrainType.Field, False,4
12,29, TerrainType.Field, False,4
12,30, TerrainType.Field, False,4
13,1, TerrainType.Field, False,4
13,2, TerrainType.Forest, False,4
13,3, TerrainType.Forest, False,4
13,4, TerrainType.Forest, False,4
13,5, TerrainType.Forest, False,4
13,6, TerrainType.Field, False,4
13,7, TerrainType.Field, False,4
13,8, TerrainType.Field, False,4
13,9, TerrainType.Field, False,4
13,10, TerrainType.Field, False,4
13,11, TerrainType.Field, False,4
13,12, TerrainType.Field, False,4
13,13, TerrainType.Field, False,4
13,14, TerrainType.Field, False,4
13,15, TerrainType.Field, False,4
13,16, TerrainType.Field, False,4
13,17, TerrainType.Field, False,4
13,18, TerrainType.Field, False,4
13,19, TerrainType.Field, False,4
13,20, TerrainType.Field, False,4
13,21, TerrainType.Field, False,4
13,22, TerrainType.Field, False,4
13,23, TerrainType.Field, False,4
13,24, TerrainType.Field, False,4
13,25, TerrainType.Field, False,4
13,26, TerrainType.Field, False,4
13,27, TerrainType.Field, False,4
13,28, TerrainType.Field, False,4
13,29, TerrainType.Field, False,4
13,30, TerrainType.Field, False,4
14,1, TerrainType.Field, False,4
14,2, TerrainType.Forest, False,4
14,3, TerrainType.Forest, False,4
14,4, TerrainType.Forest, False,4
14,5, TerrainType.Forest, False,4
14,6, TerrainType.Field, False,4
14,7, TerrainType.Field, False,4
14,8, TerrainType.Field, False,4
14,9, TerrainType.Field, False,4
14,10, TerrainType.Field, False,4
14,11, TerrainType.Field, False,4
14,12, TerrainType.Field, False,4
14,13, TerrainType.Field, False,4
14,14, TerrainType.Field, False,4
14,15, TerrainType.Field, False,4
14,16, TerrainType.Field, False,4
14,17, TerrainType.Field, False,4
14,18, TerrainType.Field, False,4
14,19, TerrainType.Field, False,4
14,20, TerrainType.Field, False,4
14,21, TerrainType.Field, False,4
14,22, TerrainType.Field, False,4
14,23, TerrainType.Field, False,4
14,24, TerrainType.Field, False,4
14,25, TerrainType.Field, False,4
14,26, TerrainType.Field, False,4
14,27, TerrainType.Field, False,4
14,28, TerrainType.Field, False,4
14,29, TerrainType.Field, False,4
14,30, TerrainType.River, False,4
15,1, TerrainType.Field, False,4
15,2, TerrainType.Field, False,4
15,3, TerrainType.Forest, False,4
15,4, TerrainType.Forest, False,4
15,5, TerrainType.Field, False,4
15,6, TerrainType.Field, False,4
15,7, TerrainType.Field, False,4
15,8, TerrainType.Field, False,4
15,9, TerrainType.Field, False,4
15,10, TerrainType.Field, False,4
15,11, TerrainType.Field, False,4
15,12, TerrainType.Field, False,4
15,13, TerrainType.Field, False,4
15,14, TerrainType.Field, False,4
15,15, TerrainType.Field, False,4
15,16, TerrainType.Field, False,4
15,17, TerrainType.Field, False,4
15,18, TerrainType.Field, False,4
15,19, TerrainType.Field, False,4
15,20, TerrainType.Field, False,4
15,21, TerrainType.Field, False,4
15,22, TerrainType.Field, False,4
15,23, TerrainType.Field, False,4
15,24, TerrainType.Field, False,4
15,25, TerrainType.Field, False,4
15,26, TerrainType.Field, False,4
15,27, TerrainType.Field, False,4
15,28, TerrainType.Field, False,4
15,29, TerrainType.Field, False,4
15,30, TerrainType.River, False,4
16,1, TerrainType.Field, False,4
16,2, TerrainType.Field, False,4
16,3, TerrainType.Forest, False,4
16,4, TerrainType.Forest, False,4
16,5, TerrainType.Field, False,4
16,6, TerrainType.Field, False,4
16,7, TerrainType.Field, False,4
16,8, TerrainType.Field, False,4
16,9, TerrainType.Field, False,4
16,10, TerrainType.Field, False,4
16,11, TerrainType.Field, False,4
16,12, TerrainType.Field, False,4
16,13, TerrainType.Field, False,4
16,14, TerrainType.Field, False,4
16,15, TerrainType.Field, False,4
16,16, TerrainType.Field, False,4
16,17, TerrainType.Field, False,4
16,18, TerrainType.Field, False,4
16,19, TerrainType.Field, False,4
16,20, TerrainType.Field, False,4
16,21, TerrainType.Field, False,4
16,22, TerrainType.Field, False,4
16,23, TerrainType.Field, False,4
16,24, TerrainType.Field, False,4
16,25, TerrainType.Field, False,4
16,26, TerrainType.Field, False,4
16,27, TerrainType.Field, False,4
16,28, TerrainType.Field, False,4
16,29, TerrainType.River, False,4
16,30, TerrainType.Field, False,4
17,1, TerrainType.Field, False,4
17,2, TerrainType.Field, False,4
17,3, TerrainType.Field, False,4
17,4, TerrainType.Field, False,4
17,5, TerrainType.Field, False,4
17,6, TerrainType.Field, False,4
17,7, TerrainType.Field, False,4
17,8, TerrainType.Field, False,4
17,9, TerrainType.Field, False,4
17,10, TerrainType.Field, False,4
17,11, TerrainType.Field, False,4
17,12, TerrainType.Field, False,4
17,13, TerrainType.Field, False,4
17,14, TerrainType.Field, False,4
17,15, TerrainType.Field, False,4
17,16, TerrainType.Field, False,4
17,17, TerrainType.Field, False,4
17,18, TerrainType.Field, False,4
17,19, TerrainType.Field, False,4
17,20, TerrainType.Field, False,4
17,21, TerrainType.Field, False,4
17,22, TerrainType.Field, False,4
17,23, TerrainType.Field, False,4
17,24, TerrainType.Field, False,4
17,25, TerrainType.Field, False,4
17,26, TerrainType.Field, False,4
17,27, TerrainType.River, False,4
17,28, TerrainType.River, False,4
17,29, TerrainType.River, False,4
17,30, TerrainType.Field, False,4
18,1, TerrainType.Field, False,4
18,2, TerrainType.Field, False,4
18,3, TerrainType.Field, False,4
18,4, TerrainType.Field, False,4
18,5, TerrainType.Field, False,4
18,6, TerrainType.Field, False,4
18,7, TerrainType.Field, False,4
18,8, TerrainType.Field, False,4
18,9, TerrainType.Field, False,4
18,10, TerrainType.Field, False,4
18,11, TerrainType.Field, False,4
18,12, TerrainType.Field, False,4
18,13, TerrainType.Field, False,4
18,14, TerrainType.Field, False,4
18,15, TerrainType.Field, False,4
18,16, TerrainType.Field, False,4
18,17, TerrainType.Field, False,4
18,18, TerrainType.Field, False,4
18,19, TerrainType.Field, False,4
18,20, TerrainType.Field, False,4
18,21, TerrainType.Field, False,4
18,22, TerrainType.Field, False,4
18,23, TerrainType.Field, False,4
18,24, TerrainType.Field, False,4
18,25, TerrainType.Field, False,4
18,26, TerrainType.River, False,4
18,27, TerrainType.River, False,4
18,28, TerrainType.Field, False,4
18,29, TerrainType.Field, False,4
18,30, TerrainType.Field, False,4
19,1, TerrainType.Field, False,4
19,2, TerrainType.Field, False,4
19,3, TerrainType.Field, False,4
19,4, TerrainType.Field, False,4
19,5, TerrainType.Field, False,4
19,6, TerrainType.Field, False,4
19,7, TerrainType.Field, False,4
19,8, TerrainType.Field, False,4
19,9, TerrainType.Field, False,4
19,10, TerrainType.Field, False,4
19,11, TerrainType.Field, False,4
19,12, TerrainType.Field, False,4
19,13, TerrainType.Field, False,4
19,14, TerrainType.Field, False,4
19,15, TerrainType.Field, False,4
19,16, TerrainType.Field, False,4
19,17, TerrainType.Field, False,4
19,18, TerrainType.Field, False,4
19,19, TerrainType.Field, False,4
19,20, TerrainType.Field, False,4
19,21, TerrainType.Field, False,4
19,22, TerrainType.Field, False,4
19,23, TerrainType.Field, False,4
19,24, TerrainType.Field, False,4
19,25, TerrainType.Field, False,4
19,26, TerrainType.River, False,4
19,27, TerrainType.River, False,4
19,28, TerrainType.Field, False,4
19,29, TerrainType.Field, False,4
19,30, TerrainType.Field, False,4
20,1, TerrainType.Field, False,4
20,2, TerrainType.Field, False,4
20,3, TerrainType.Field, False,4
20,4, TerrainType.Field, False,4
20,5, TerrainType.Field, False,4
20,6, TerrainType.Field, False,4
20,7, TerrainType.Field, False,4
20,8, TerrainType.Field, False,4
20,9, TerrainType.Field, False,4
20,10, TerrainType.Field, False,4
20,11, TerrainType.Field, False,4
20,12, TerrainType.Field, False,4
20,13, TerrainType.Field, False,4
20,14, TerrainType.Field, False,4
20,15, TerrainType.Field, False,4
20,16, TerrainType.Field, False,4
20,17, TerrainType.Field, False,4
20,18, TerrainType.Field, False,4
20,19, TerrainType.Field, False,4
20,20, TerrainType.Field, False,4
20,21, TerrainType.Field, False,4
20,22, TerrainType.Field, False,4
20,23, TerrainType.Field, False,4
20,24, TerrainType.Field, False,4
20,25, TerrainType.Field, False,4
20,26, TerrainType.River, False,4
20,27, TerrainType.River, False,4
20,28, TerrainType.Field, False,4
20,29, TerrainType.Field, False,4
20,30, TerrainType.River, False,4
21,1, TerrainType.Field, False,4
21,2, TerrainType.Field, False,4
21,3, TerrainType.Field, False,4
21,4, TerrainType.Field, False,4
21,5, TerrainType.Field, False,4
21,6, TerrainType.Field, False,4
21,7, TerrainType.Field, False,4
21,8, TerrainType.Field, False,4
21,9, TerrainType.Field, False,4
21,10, TerrainType.Field, False,4
21,11, TerrainType.Field, False,4
21,12, TerrainType.Field, False,4
21,13, TerrainType.Field, False,4
21,14, TerrainType.Field, False,4
21,15, TerrainType.Field, False,4
21,16, TerrainType.Field, False,4
21,17, TerrainType.Field, False,4
21,18, TerrainType.Field, False,4
21,19, TerrainType.Field, False,4
21,20, TerrainType.Field, False,4
21,21, TerrainType.Field, False,4
21,22, TerrainType.Field, False,4
21,23, TerrainType.Field, False,4
21,24, TerrainType.River, False,4
21,25, TerrainType.River, False,4
21,26, TerrainType.River, False,4
21,27, TerrainType.River, False,4
21,28, TerrainType.Field, False,4
21,29, TerrainType.River, False,4
21,30, TerrainType.Field, False,4
22,1, TerrainType.Field, False,4
22,2, TerrainType.Field, False,4
22,3, TerrainType.Field, False,4
22,4, TerrainType.Field, False,4
22,5, TerrainType.Field, False,4
22,6, TerrainType.Field, False,4
22,7, TerrainType.Field, False,4
22,8, TerrainType.Field, False,4
22,9, TerrainType.Field, False,4
22,10, TerrainType.Field, False,4
22,11, TerrainType.Field, False,4
22,12, TerrainType.Field, False,4
22,13, TerrainType.Field, False,4
22,14, TerrainType.Field, False,4
22,15, TerrainType.Field, False,4
22,16, TerrainType.Field, False,4
22,17, TerrainType.Field, False,4
22,18, TerrainType.Field, False,4
22,19, TerrainType.Field, False,4
22,20, TerrainType.Field, False,4
22,21, TerrainType.Field, False,4
22,22, TerrainType.Field, False,4
22,23, TerrainType.Field, False,4
22,24, TerrainType.River, False,4
22,25, TerrainType.River, False,4
22,26, TerrainType.River, False,4
22,27, TerrainType.Field, False,4
22,28, TerrainType.River, False,4
22,29, TerrainType.Field, False,4
22,30, TerrainType.Field, False,4
23,1, TerrainType.Field, False,4
23,2, TerrainType.Field, False,4
23,3, TerrainType.Field, False,4
23,4, TerrainType.Field, False,4
23,5, TerrainType.Field, False,4
23,6, TerrainType.Field, False,4
23,7, TerrainType.Field, False,4
23,8, TerrainType.Field, False,4
23,9, TerrainType.Field, False,4
23,10, TerrainType.Field, False,4
23,11, TerrainType.Field, False,4
23,12, TerrainType.Field, False,4
23,13, TerrainType.Field, False,4
23,14, TerrainType.Field, False,4
23,15, TerrainType.Field, False,4
23,16, TerrainType.Field, False,4
23,17, TerrainType.Field, False,4
23,18, TerrainType.Field, False,4
23,19, TerrainType.Field, False,4
23,20, TerrainType.Field, False,4
23,21, TerrainType.Field, False,4
23,22, TerrainType.Field, False,4
23,23, TerrainType.Field, False,4
23,24, TerrainType.River, False,4
23,25, TerrainType.River, False,4
23,26, TerrainType.River, False,4
23,27, TerrainType.River, False,4
23,28, TerrainType.Field, False,4
23,29, TerrainType.Field, False,4
23,30, TerrainType.Field, False,4
24,1, TerrainType.Field, False,4
24,2, TerrainType.Field, True,4
24,3, TerrainType.Field, True,4
24,4, TerrainType.Field, False,4
24,5, TerrainType.Field, True,4
24,6, TerrainType.Field, False,4
24,7, TerrainType.Field, False,4
24,8, TerrainType.Field, False,4
24,9, TerrainType.Field, False,4
24,10, TerrainType.Field, False,4
24,11, TerrainType.Field, False,4
24,12, TerrainType.Field, False,4
24,13, TerrainType.Field, False,4
24,14, TerrainType.Field, False,4
24,15, TerrainType.Field, False,4
24,16, TerrainType.Field, False,4
24,17, TerrainType.Field, False,4
24,18, TerrainType.Field, False,4
24,19, TerrainType.Field, False,4
24,20, TerrainType.Field, False,4
24,21, TerrainType.Field, False,4
24,22, TerrainType.Field, False,4
24,23, TerrainType.Field, False,4
24,24, TerrainType.River, False,4
24,25, TerrainType.River, False,4
24,26, TerrainType.Field, False,4
24,27, TerrainType.Field, False,4
24,28, TerrainType.Field, False,4
24,29, TerrainType.Field, False,4
24,30, TerrainType.Field, False,4
25,1, TerrainType.Field, False,4
25,2, TerrainType.Field, False,4
25,3, TerrainType.Field, True,4
25,4, TerrainType.Field, True,4
25,5, TerrainType.Field, False,4
25,6, TerrainType.Field, False,4
25,7, TerrainType.Field, False,4
25,8, TerrainType.Field, False,4
25,9, TerrainType.Field, False,4
25,10, TerrainType.Field, False,4
25,11, TerrainType.Field, False,4
25,12, TerrainType.Field, False,4
25,13, TerrainType.Field, False,4
25,14, TerrainType.Field, False,4
25,15, TerrainType.Field, False,4
25,16, TerrainType.Field, False,4
25,17, TerrainType.Field, False,4
25,18, TerrainType.Field, False,4
25,19, TerrainType.Field, False,4
25,20, TerrainType.Field, False,4
25,21, TerrainType.Field, False,4
25,22, TerrainType.Field, False,4
25,23, TerrainType.Field, False,4
25,24, TerrainType.Field, False,4
25,25, TerrainType.Field, False,4
25,26, TerrainType.Field, False,4
25,27, TerrainType.Field, False,4
25,28, TerrainType.Field, False,4
25,29, TerrainType.Field, False,4
25,30, TerrainType.Field, False,4
26,1, TerrainType.Field, False,4
26,2, TerrainType.Field, False,4
26,3, TerrainType.Field, False,4
26,4, TerrainType.Field, False,4
26,5, TerrainType.Field, False,4
26,6, TerrainType.Field, False,4
26,7, TerrainType.Field, False,4
26,8, TerrainType.Field, False,4
26,9, TerrainType.Field, False,4
26,10, TerrainType.Field, False,4
26,11, TerrainType.Field, False,4
26,12, TerrainType.Field, False,4
26,13, TerrainType.Field, False,4
26,14, TerrainType.Field, False,4
26,15, TerrainType.Field, False,4
26,16, TerrainType.Field, False,4
26,17, TerrainType.Field, False,4
26,18, TerrainType.Field, False,4
26,19, TerrainType.Field, False,4
26,20, TerrainType.Field, False,4
26,21, TerrainType.Field, False,4
26,22, TerrainType.Field, False,4
26,23, TerrainType.Field, False,4
26,24, TerrainType.Field, False,4
26,25, TerrainType.Field, False,4
26,26, TerrainType.Field, False,4
26,27, TerrainType.Field, False,4
26,28, TerrainType.Field, False,4
26,29, TerrainType.Field, False,4
26,30, TerrainType.Field, False,4
27,1, TerrainType.Field, False,4
27,2, TerrainType.Field, False,4
27,3, TerrainType.Field, False,4
27,4, TerrainType.Field, False,4
27,5, TerrainType.Field, False,4
27,6, TerrainType.Forest, False,4
27,7, TerrainType.Field, False,4
27,8, TerrainType.Field, False,4
27,9, TerrainType.Field, False,4
27,10, TerrainType.Field, False,4
27,11, TerrainType.Field, False,4
27,12, TerrainType.Field, False,4
27,13, TerrainType.Field, False,4
27,14, TerrainType.Field, False,4
27,15, TerrainType.Field, False,4
27,16, TerrainType.Field, False,4
27,17, TerrainType.Field, False,4
27,18, TerrainType.Field, False,4
27,19, TerrainType.Field, False,4
27,20, TerrainType.Field, False,4
27,21, TerrainType.Field, False,4
27,22, TerrainType.Field, False,4
27,23, TerrainType.Field, False,4
27,24, TerrainType.Field, False,4
27,25, TerrainType.Field, False,4
27,26, TerrainType.Field, False,4
27,27, TerrainType.Field, False,4
27,28, TerrainType.Field, False,4
27,29, TerrainType.Field, False,4
27,30, TerrainType.Field, False,4
28,1, TerrainType.Field, False,4
28,2, TerrainType.Field, False,4
28,3, TerrainType.Field, False,4
28,4, TerrainType.Forest, False,4
28,5, TerrainType.Forest, False,4
28,6, TerrainType.Forest, False,4
28,7, TerrainType.Forest, False,4
28,8, TerrainType.Field, False,4
28,9, TerrainType.Field, False,4
28,10, TerrainType.Field, False,4
28,11, TerrainType.Field, False,4
28,12, TerrainType.Field, False,4
28,13, TerrainType.Field, False,4
28,14, TerrainType.Field, False,4
28,15, TerrainType.Field, False,4
28,16, TerrainType.Field, False,4
28,17, TerrainType.Field, False,4
28,18, TerrainType.Field, False,4
28,19, TerrainType.Field, False,4
28,20, TerrainType.Field, False,4
28,21, TerrainType.Field, False,4
28,22, TerrainType.Field, False,4
28,23, TerrainType.Field, False,4
28,24, TerrainType.Field, False,4
28,25, TerrainType.Field, False,4
28,26, TerrainType.Field, False,4
28,27, TerrainType.Field, False,4
28,28, TerrainType.Field, False,4
28,29, TerrainType.Field, False,4
28,30, TerrainType.Field, False,4
29,1, TerrainType.Field, False,4
29,2, TerrainType.Forest, False,4
29,3, TerrainType.Forest, False,4
29,4, TerrainType.Forest, False,4
29,5, TerrainType.Forest, False,4
29,6, TerrainType.Forest, False,4
29,7, TerrainType.Forest, False,4
29,8, TerrainType.Forest, False,4
29,9, TerrainType.Field, False,4
29,10, TerrainType.Field, False,4
29,11, TerrainType.Field, False,4
29,12, TerrainType.Field, False,4
29,13, TerrainType.Field, False,4
29,14, TerrainType.Field, False,4
29,15, TerrainType.Field, False,4
29,16, TerrainType.Field, False,4
29,17, TerrainType.Field, False,4
29,18, TerrainType.Field, False,4
29,19, TerrainType.Field, False,4
29,20, TerrainType.Field, False,4
29,21, TerrainType.Field, False,4
29,22, TerrainType.Field, False,4
29,23, TerrainType.Field, False,4
29,24, TerrainType.Field, False,4
29,25, TerrainType.Field, False,4
29,26, TerrainType.Field, False,4
29,27, TerrainType.Field, False,4
29,28, TerrainType.Field, False,4
29,29, TerrainType.Field, False,4
29,30, TerrainType.Field, False,4
30,1, TerrainType.Field, False,4
30,2, TerrainType.Field, False,4
30,3, TerrainType.Field, False,4
30,4, TerrainType.Forest, False,4
30,5, TerrainType.Forest, False,4
30,6, TerrainType.Forest, False,4
30,7, TerrainType.Forest, False,4
30,8, TerrainType.Forest, False,4
30,9, TerrainType.Forest, False,4
30,10, TerrainType.Field, False,4
30,11, TerrainType.Field, False,4
30,12, TerrainType.Field, False,4
30,13, TerrainType.Field, False,4
30,14, TerrainType.Field, False,4
30,15, TerrainType.Field, False,4
30,16, TerrainType.Field, False,4
30,17, TerrainType.Field, False,4
30,18, TerrainType.Field, False,4
30,19, TerrainType.Field, False,4
30,20, TerrainType.Field, False,4
30,21, TerrainType.Field, False,4
30,22, TerrainType.Field, False,4
30,23, TerrainType.Field, False,4
30,24, TerrainType.Field, False,4
30,25, TerrainType.Field, False,4
30,26, TerrainType.Field, False,4
30,27, TerrainType.Field, False,4
30,28, TerrainType.Field, False,4
30,29, TerrainType.Field, False,4
30,30, TerrainType.Field, False,4
1,1, TerrainType.Field, False,5
1,2, TerrainType.Field, False,5
1,3, TerrainType.Field, False,5
1,4, TerrainType.Field, False,5
1,5, TerrainType.Field, False,5
1,6, TerrainType.Field, False,5
1,7, TerrainType.Field, False,5
1,8, TerrainType.Field, False,5
1,9, TerrainType.Field, False,5
1,10, TerrainType.Field, False,5
1,11, TerrainType.Field, False,5
1,12, TerrainType.Field, False,5
1,13, TerrainType.Field, False,5
1,14, TerrainType.Field, False,5
1,15, TerrainType.Field, False,5
1,16, TerrainType.Field, False,5
1,17, TerrainType.Field, False,5
1,18, TerrainType.Field, False,5
1,19, TerrainType.Field, False,5
1,20, TerrainType.Field, False,5
1,21, TerrainType.Field, False,5
1,22, TerrainType.Field, False,5
1,23, TerrainType.Field, False,5
1,24, TerrainType.Field, False,5
1,25, TerrainType.Field, False,5
1,26, TerrainType.Field, False,5
1,27, TerrainType.Field, False,5
1,28, TerrainType.Field, False,5
1,29, TerrainType.Field, False,5
1,30, TerrainType.Field, False,5
2,1, TerrainType.Field, False,5
2,2, TerrainType.Field, False,5
2,3, TerrainType.Field, False,5
2,4, TerrainType.Forest, False,5
2,5, TerrainType.Forest, False,5
2,6, TerrainType.Forest, False,5
2,7, TerrainType.Forest, False,5
2,8, TerrainType.Forest, False,5
2,9, TerrainType.Forest, False,5
2,10, TerrainType.Forest, False,5
2,11, TerrainType.Forest, False,5
2,12, TerrainType.Forest, False,5
2,13, TerrainType.Forest, False,5
2,14, TerrainType.Field, False,5
2,15, TerrainType.Field, False,5
2,16, TerrainType.Field, False,5
2,17, TerrainType.Field, False,5
2,18, TerrainType.Field, False,5
2,19, TerrainType.Field, False,5
2,20, TerrainType.Field, False,5
2,21, TerrainType.Field, False,5
2,22, TerrainType.Field, False,5
2,23, TerrainType.Field, False,5
2,24, TerrainType.Field, False,5
2,25, TerrainType.Field, False,5
2,26, TerrainType.Field, False,5
2,27, TerrainType.Field, False,5
2,28, TerrainType.Field, False,5
2,29, TerrainType.Field, False,5
2,30, TerrainType.Field, False,5
3,1, TerrainType.Field, False,5
3,2, TerrainType.Field, False,5
3,3, TerrainType.Field, False,5
3,4, TerrainType.Forest, False,5
3,5, TerrainType.Forest, False,5
3,6, TerrainType.Forest, False,5
3,7, TerrainType.Forest, False,5
3,8, TerrainType.Forest, False,5
3,9, TerrainType.Forest, False,5
3,10, TerrainType.Forest, False,5
3,11, TerrainType.Forest, False,5
3,12, TerrainType.Forest, False,5
3,13, TerrainType.Forest, False,5
3,14, TerrainType.Forest, False,5
3,15, TerrainType.Field, False,5
3,16, TerrainType.Field, False,5
3,17, TerrainType.Field, False,5
3,18, TerrainType.Field, False,5
3,19, TerrainType.Field, False,5
3,20, TerrainType.Field, False,5
3,21, TerrainType.Field, False,5
3,22, TerrainType.Field, False,5
3,23, TerrainType.Field, False,5
3,24, TerrainType.Field, False,5
3,25, TerrainType.Field, False,5
3,26, TerrainType.Field, False,5
3,27, TerrainType.Field, False,5
3,28, TerrainType.Field, False,5
3,29, TerrainType.Field, False,5
3,30, TerrainType.Field, False,5
4,1, TerrainType.Field, False,5
4,2, TerrainType.Field, False,5
4,3, TerrainType.Forest, False,5
4,4, TerrainType.Forest, False,5
4,5, TerrainType.Forest, False,5
4,6, TerrainType.Forest, False,5
4,7, TerrainType.Forest, False,5
4,8, TerrainType.Forest, False,5
4,9, TerrainType.Forest, False,5
4,10, TerrainType.Forest, False,5
4,11, TerrainType.Forest, False,5
4,12, TerrainType.Forest, False,5
4,13, TerrainType.Forest, False,5
4,14, TerrainType.Field, False,5
4,15, TerrainType.Field, False,5
4,16, TerrainType.Field, False,5
4,17, TerrainType.Field, False,5
4,18, TerrainType.Field, False,5
4,19, TerrainType.Field, False,5
4,20, TerrainType.Field, False,5
4,21, TerrainType.Field, False,5
4,22, TerrainType.Field, False,5
4,23, TerrainType.Field, False,5
4,24, TerrainType.Field, False,5
4,25, TerrainType.Field, False,5
4,26, TerrainType.Field, False,5
4,27, TerrainType.Field, False,5
4,28, TerrainType.Field, False,5
4,29, TerrainType.Field, False,5
4,30, TerrainType.Field, False,5
5,1, TerrainType.Field, False,5
5,2, TerrainType.Field, False,5
5,3, TerrainType.Forest, False,5
5,4, TerrainType.Forest, False,5
5,5, TerrainType.Forest, False,5
5,6, TerrainType.Forest, False,5
5,7, TerrainType.Forest, False,5
5,8, TerrainType.Forest, False,5
5,9, TerrainType.Field, False,5
5,10, TerrainType.Forest, False,5
5,11, TerrainType.Forest, False,5
5,12, TerrainType.Forest, False,5
5,13, TerrainType.Field, False,5
5,14, TerrainType.Field, False,5
5,15, TerrainType.Field, False,5
5,16, TerrainType.Field, False,5
5,17, TerrainType.Field, False,5
5,18, TerrainType.Field, False,5
5,19, TerrainType.Field, False,5
5,20, TerrainType.Field, False,5
5,21, TerrainType.Field, False,5
5,22, TerrainType.Field, False,5
5,23, TerrainType.Field, False,5
5,24, TerrainType.Field, False,5
5,25, TerrainType.Field, False,5
5,26, TerrainType.Field, False,5
5,27, TerrainType.Field, False,5
5,28, TerrainType.Field, False,5
5,29, TerrainType.Field, False,5
5,30, TerrainType.Field, False,5
6,1, TerrainType.Field, False,5
6,2, TerrainType.Field, False,5
6,3, TerrainType.Field, False,5
6,4, TerrainType.Forest, False,5
6,5, TerrainType.Forest, False,5
6,6, TerrainType.Forest, False,5
6,7, TerrainType.Forest, False,5
6,8, TerrainType.Field, False,5
6,9, TerrainType.Field, False,5
6,10, TerrainType.Field, False,5
6,11, TerrainType.Forest, False,5
6,12, TerrainType.Field, False,5
6,13, TerrainType.Field, False,5
6,14, TerrainType.Field, False,5
6,15, TerrainType.Field, False,5
6,16, TerrainType.Field, False,5
6,17, TerrainType.Field, False,5
6,18, TerrainType.Field, False,5
6,19, TerrainType.Field, False,5
6,20, TerrainType.Field, False,5
6,21, TerrainType.Field, False,5
6,22, TerrainType.Field, False,5
6,23, TerrainType.Field, False,5
6,24, TerrainType.Forest, False,5
6,25, TerrainType.Forest, False,5
6,26, TerrainType.Forest, False,5
6,27, TerrainType.Field, False,5
6,28, TerrainType.Field, False,5
6,29, TerrainType.Field, False,5
6,30, TerrainType.Field, False,5
7,1, TerrainType.Field, False,5
7,2, TerrainType.Field, False,5
7,3, TerrainType.Field, False,5
7,4, TerrainType.Field, False,5
7,5, TerrainType.Forest, False,5
7,6, TerrainType.Field, False,5
7,7, TerrainType.Field, False,5
7,8, TerrainType.Field, False,5
7,9, TerrainType.Field, False,5
7,10, TerrainType.Field, False,5
7,11, TerrainType.Field, False,5
7,12, TerrainType.Field, False,5
7,13, TerrainType.Field, False,5
7,14, TerrainType.Field, False,5
7,15, TerrainType.Field, False,5
7,16, TerrainType.Field, False,5
7,17, TerrainType.Field, False,5
7,18, TerrainType.Field, False,5
7,19, TerrainType.Field, False,5
7,20, TerrainType.Field, False,5
7,21, TerrainType.Field, False,5
7,22, TerrainType.Field, False,5
7,23, TerrainType.Forest, False,5
7,24, TerrainType.Forest, False,5
7,25, TerrainType.Forest, False,5
7,26, TerrainType.Forest, False,5
7,27, TerrainType.Forest, False,5
7,28, TerrainType.Field, False,5
7,29, TerrainType.Field, False,5
7,30, TerrainType.Field, False,5
8,1, TerrainType.Field, False,5
8,2, TerrainType.Field, False,5
8,3, TerrainType.Forest, False,5
8,4, TerrainType.Field, False,5
8,5, TerrainType.Field, False,5
8,6, TerrainType.Field, False,5
8,7, TerrainType.Field, False,5
8,8, TerrainType.Field, False,5
8,9, TerrainType.Field, False,5
8,10, TerrainType.Field, False,5
8,11, TerrainType.Field, False,5
8,12, TerrainType.Field, False,5
8,13, TerrainType.Field, False,5
8,14, TerrainType.Field, False,5
8,15, TerrainType.Field, False,5
8,16, TerrainType.Field, False,5
8,17, TerrainType.Field, False,5
8,18, TerrainType.Field, False,5
8,19, TerrainType.Field, False,5
8,20, TerrainType.Field, False,5
8,21, TerrainType.Field, False,5
8,22, TerrainType.Forest, False,5
8,23, TerrainType.Forest, False,5
8,24, TerrainType.Forest, False,5
8,25, TerrainType.Forest, False,5
8,26, TerrainType.Forest, False,5
8,27, TerrainType.Forest, False,5
8,28, TerrainType.Forest, False,5
8,29, TerrainType.Field, False,5
8,30, TerrainType.Field, False,5
9,1, TerrainType.Field, False,5
9,2, TerrainType.Field, False,5
9,3, TerrainType.Forest, False,5
9,4, TerrainType.Field, False,5
9,5, TerrainType.Field, False,5
9,6, TerrainType.Field, False,5
9,7, TerrainType.Field, False,5
9,8, TerrainType.Field, False,5
9,9, TerrainType.Field, False,5
9,10, TerrainType.Field, False,5
9,11, TerrainType.Field, False,5
9,12, TerrainType.Field, False,5
9,13, TerrainType.Field, False,5
9,14, TerrainType.Field, False,5
9,15, TerrainType.Field, False,5
